1091.4 210 210
532.5 220 220
543.1 220 220
555.8 220 220
570.6 220 220
587.5 220 220
606.6 220 220
627.7 220 220
651.0 220 220
676.4 220 220
703.9 220 220
733.5 220 220
765.2 220 220
799.0 220 220
835.0 220 220
873.1 220 220
913.2 220 220
955.5 220 220
1000.0 220 220
1046.5 220 220
1095.1 220 220
549.2 230 230
559.5 230 230
571.9 230 230
586.4 230 230
603.0 230 230
621.6 230 230
642.3 230 230
665.0 230 230
689.8 230 230
716.7 230 230
745.7 230 230
776.7 230 230
809.8 230 230
845.0 230 230
882.2 230 230
921.5 230 230
962.9 230 230
1006.3 230 230
1051.9 230 230
1099.4 230 230
566.0 240 240
576.2 240 240
588.3 240 240
602.5 240 240
618.6 240 240
636.9 240 240
657.1 240 240
679.3 240 240
703.6 240 240
729.9 240 240
758.3 240 240
788.6 240 240
821.0 240 240
855.4 240 240
891.8 240 240
930.2 240 240
970.7 240 240
1013.2 240 240
1057.7 240 240
1104.3 240 240
583.1 250 250
593.0 250 250
604.9 250 250
618.7 250 250
634.6 250 250
652.4 250 250
672.2 250 250
693.9 250 250
717.7 250 250
743.4 250 250
771.1 250 250
800.8 250 250
832.5 250 250
866.1 250 250
901.8 250 250
939.4 250 250
979.0 250 250
1020.5 250 250
1064.1 250 250
1109.6 250 250
